212,144,296,269
210,139,294,264
208,137,292,262
208,135,292,260
207,132,291,257
207,132,291,257
207,127,291,252
209,121,293,246
210,114,294,239
211,110,295,235
211,109,295,234
211,109,295,234
212,112,296,237
215,114,299,239
219,114,303,239
219,114,303,239
222,112,306,237
227,109,311,234
232,106,316,231
236,101,320,226
236,100,320,225
239,96,323,221
239,93,323,218
238,93,322,218
236,97,320,222
236,98,320,223
234,104,318,229
231,112,315,237
228,120,312,245
227,125,311,250
227,126,311,251
228,129,312,254
230,130,314,255
233,128,317,253
237,123,321,248
238,122,322,247
240,118,324,243
241,115,325,240
242,114,326,239
243,114,327,239
244,114,328,239
245,112,329,237
247,109,331,234
249,107,333,232
251,106,335,231
252,105,336,230
253,104,337,229
254,104,338,229
254,106,338,231
253,110,337,235
253,111,337,236
252,117,336,242
251,125,335,250
250,134,334,259
249,141,333,266
249,142,333,267
248,144,332,269
247,144,331,269
247,143,331,268
247,140,331,265
247,139,331,264
247,136,331,261
247,133,331,258
246,132,330,257
244,132,328,257
244,133,328,258
243,135,327,260
244,136,328,261
247,137,331,262
250,139,334,264
250,139,334,264
252,140,336,265
251,143,335,268
251,146,335,271
248,148,332,273
248,148,332,273
246,150,330,275
243,153,327,278
240,155,324,280
236,157,320,282
235,157,319,282
230,159,314,284
222,160,306,285
217,160,301,285
213,159,297,284
212,157,296,282
209,158,293,283
205,161,289,286
203,167,287,292
202,171,286,296
202,172,286,297
204,173,288,298
206,173,290,298
209,173,293,298
214,171,298,296
216,171,300,296
221,170,305,295
226,169,310,294
230,168,314,293
232,166,316,291
232,166,316,291
233,162,317,287
234,157,318,282
235,153,319,278
236,151,320,276
236,151,320,276
237,148,321,273
237,145,321,270
237,143,321,268
236,143,320,268
236,143,320,268
236,143,320,268
237,144,321,269
238,150,322,275
239,157,323,282
239,157,323,282
239,162,323,287
240,165,324,290
242,166,326,291
245,165,329,290
246,165,330,290
248,161,332,286
249,156,333,281
249,150,333,275
251,146,335,271
251,145,335,270
252,144,336,269
253,143,337,268
251,141,335,266
249,138,333,263
249,138,333,263
248,136,332,261
248,134,332,259
247,132,331,257
245,129,329,254
244,129,328,254
242,126,326,251
240,122,324,247
237,119,321,244
234,118,318,243
234,118,318,243
230,118,314,243
227,121,311,246
226,123,310,248
227,126,311,251
227,126,311,251
229,127,313,252
232,127,316,252
234,127,318,252
236,127,320,252
237,127,321,252
238,127,322,252
241,131,325,256
245,132,329,257
245,130,329,255
245,130,329,255
238,124,322,249
229,118,313,243
243,131,327,256
257,131,341,256
266,131,350,256
268,124,352,249
268,116,352,241
265,110,349,235
261,106,345,231
260,106,344,231
258,103,342,228
257,101,341,226
258,99,342,224
262,99,346,224
264,99,348,224
266,103,350,228
267,106,351,231
250,136,344,285
251,134,345,283
252,134,346,283
252,134,346,283
253,134,347,283
251,137,345,286
247,143,341,292
244,152,338,301
242,152,336,301
241,155,335,304
242,154,336,303
245,151,339,300
246,143,340,292
247,143,341,292
245,131,339,280
243,117,337,266
241,102,335,251
239,87,333,236
240,87,334,236
240,77,334,226
243,69,337,218
245,62,339,211
247,57,341,206
247,57,341,206
247,57,341,206
249,61,343,210
251,68,345,217
252,74,346,223
252,74,346,223
249,76,343,225
246,74,340,223
246,67,340,216
246,62,340,211
246,62,340,211
246,61,340,210
245,58,339,207
246,55,340,204
248,54,342,203
248,54,342,203
247,53,341,202
243,49,337,198
238,42,332,191
234,37,328,186
233,36,327,185
232,37,326,186
228,41,322,190
222,42,316,191
221,43,315,192
221,43,315,192
227,51,321,200
235,62,329,211
243,69,337,218
252,74,346,223
254,74,348,223
261,81,355,230
266,92,360,241
263,104,357,253
255,112,349,261
253,112,347,261
245,112,339,261
236,105,330,254
228,96,322,245
222,90,316,239
220,88,314,237
217,87,311,236
215,86,309,235
214,84,308,233
214,82,308,231
214,82,308,231
214,80,308,229
215,79,309,228
215,78,309,227
215,78,309,227
215,78,309,227
216,81,310,230
218,86,312,235
219,92,313,241
216,101,310,250
216,101,310,250
212,111,306,260
207,116,301,265
202,117,296,266
195,117,289,266
193,116,287,265
185,117,279,266
178,118,272,267
175,115,269,264
174,110,268,259
174,109,268,258
174,109,268,258
174,110,268,259
175,111,269,260
179,109,273,258
179,109,273,258
181,108,275,257
177,111,271,260
170,116,264,265
162,119,256,268
161,119,255,268
158,120,252,269
156,121,250,270
152,122,246,271
145,125,239,274
144,125,238,274
141,129,235,278
141,130,235,279
141,127,235,276
138,118,232,267
138,117,232,266
135,109,229,258
131,101,225,250
128,92,222,241
123,81,217,230
122,79,216,228
116,68,210,217
110,60,204,209
110,58,204,207
113,56,207,205
114,56,208,205
116,56,210,205
117,57,211,206
120,64,214,213
126,74,220,223
127,74,221,223
131,81,225,230
131,90,225,239
130,100,224,249
132,109,226,258
132,109,226,258
138,115,232,264
147,117,241,266
155,114,249,263
162,109,256,258
164,109,258,258
171,102,265,251
176,93,270,242
177,80,271,229
173,65,267,214
172,62,266,211
167,53,261,202
163,45,257,194
161,37,255,186
159,28,253,177
158,27,252,176
156,20,250,169
155,20,249,169
155,23,249,172
151,28,245,177
151,28,245,177
143,33,237,182
133,44,227,193
125,61,219,210
119,76,213,225
118,78,212,227
110,85,204,234
103,88,197,237
100,86,194,235
103,86,197,235
103,86,197,235
100,77,194,226
94,66,188,215
88,56,182,205
84,53,178,202
83,53,177,202
83,60,177,209
87,72,181,221
97,81,191,230
110,90,204,239
110,89,204,238
123,95,217,244
131,99,225,248
134,99,228,248
136,99,230,248
137,98,231,247
139,94,233,243
141,93,235,242
145,96,239,245
151,102,245,251
151,102,245,251
159,110,253,259
167,122,261,271
175,132,269,281
182,137,276,286
182,137,276,286
186,137,280,286
187,136,281,285
187,135,281,284
188,132,282,281
188,132,282,281
189,130,283,279
192,132,286,281
198,137,292,286
204,143,298,292
205,144,299,293
210,147,304,296
214,147,308,296
216,146,310,295
216,146,310,295
216,146,310,295
214,144,308,293
211,143,305,292
208,141,302,290
204,136,298,285
204,135,298,284
202,131,296,280
200,128,294,277
200,127,294,276
199,124,293,273
199,124,293,273
199,119,293,268
200,113,294,262
201,106,295,255
202,102,296,251
202,101,296,250
203,101,297,250
204,104,298,253
207,106,301,255
211,106,305,255
211,106,305,255
214,103,308,252
219,101,313,250
224,97,318,246
228,92,322,241
228,92,322,241
230,87,324,236
231,85,325,234
230,85,324,234
228,89,322,238
228,90,322,239
226,95,320,244
223,104,317,253
220,112,314,261
219,117,313,266
219,118,313,267
220,121,314,270
222,122,316,271
226,119,320,268
230,114,324,263
230,113,324,262
233,109,327,258
234,106,328,255
235,105,329,254
236,105,330,254
236,105,330,254
238,103,332,252
240,100,334,249
242,98,336,247
245,96,339,245
245,96,339,245
246,95,340,244
247,95,341,244
247,97,341,246
246,102,340,251
246,102,340,251
245,109,339,258
243,117,337,266
242,126,336,275
242,133,336,282
242,134,336,283
241,136,335,285
240,136,334,285
240,135,334,284
240,131,334,280
240,131,334,280
241,127,335,276
241,123,335,272
240,122,334,271
239,122,333,271
239,122,333,271
238,123,332,272
240,123,334,272
243,123,337,272
247,123,341,272
247,123,341,272
247,123,341,272
245,123,339,272
245,123,339,272
243,125,337,274
243,125,337,274
240,128,334,277
237,131,331,280
234,134,328,283
229,136,323,285
229,136,323,285
224,138,318,287
218,139,312,288
214,139,308,288
210,138,304,287
209,137,303,286
204,137,298,286
200,139,294,288
197,144,291,293
197,149,291,298
197,150,291,299
199,152,293,301
202,153,296,302
205,153,299,302
211,153,305,302
212,153,306,302
218,153,312,302
224,153,318,302
227,153,321,302
229,151,323,300
230,151,324,300
231,147,325,296
232,143,326,292
233,140,327,289
234,138,328,287
234,138,328,287
234,136,328,285
234,133,328,282
234,131,328,280
233,131,327,280
233,131,327,280
233,131,327,280
233,133,327,282
234,138,328,287
235,145,329,294
236,146,330,295
236,151,330,300
237,154,331,303
239,155,333,304
243,154,337,303
244,154,338,303
246,150,340,299
246,144,340,293
246,138,340,287
247,133,341,282
248,133,342,282
249,131,343,280
250,130,344,279
248,128,342,277
246,125,340,274
246,125,340,274
245,123,339,272
245,121,339,270
244,119,338,268
242,115,336,264
242,115,336,264
239,112,333,261
237,108,331,257
235,105,329,254
232,104,326,253
231,104,325,253
228,104,322,253
225,107,319,256
224,110,318,259
225,112,319,261
225,112,319,261
227,114,321,263
230,114,324,263
233,114,327,263
235,114,329,263
235,114,329,263
237,114,331,263
239,116,333,265
244,116,338,265
245,114,339,263
245,113,339,262
238,106,332,255
229,98,323,247
217,83,311,232
207,62,301,211
198,59,292,208
186,52,280,201
175,47,269,196
168,43,262,192
162,40,256,189
158,40,252,189
154,37,248,186
151,35,245,184
148,34,242,183
146,35,240,184
145,35,239,184
145,39,239,188
145,42,239,191
237,131,390,337
238,130,391,336
239,130,392,336
239,130,392,336
239,131,392,337
237,133,390,339
232,138,385,344
230,146,383,352
230,146,383,352
230,151,383,357
233,151,386,357
237,150,390,356
240,144,393,350
240,143,393,349
240,133,393,339
240,122,393,328
240,109,393,315
238,95,391,301
238,93,391,299
238,85,391,291
241,78,394,284
244,72,397,278
245,67,398,273
245,66,398,272
245,67,398,273
247,72,400,278
249,78,402,284
250,84,403,290
250,84,403,290
249,86,402,292
248,83,401,289
248,75,401,281
249,70,402,276
249,70,402,276
249,69,402,275
249,66,402,272
252,63,405,269
255,62,408,268
255,62,408,268
255,61,408,267
252,58,405,264
247,50,400,256
244,45,397,251
244,45,397,251
243,47,396,253
239,52,392,258
235,53,388,259
235,55,388,261
235,55,388,261
241,64,394,270
251,75,404,281
261,81,414,287
272,85,425,291
273,85,426,291
282,92,435,298
288,103,441,309
286,114,439,320
278,120,431,326
278,120,431,326
269,116,422,322
260,106,413,312
252,95,405,301
247,90,400,296
247,90,400,296
245,88,398,294
245,88,398,294
245,86,398,292
245,84,398,290
245,84,398,290
246,82,399,288
248,81,401,287
249,80,402,286
249,80,402,286
249,80,402,286
250,84,403,290
253,89,406,295
253,95,406,301
250,104,403,310
250,104,403,310
246,114,399,320
241,119,394,325
235,119,388,325
226,118,379,324
226,118,379,324
215,119,368,325
205,120,358,326
201,118,354,324
199,114,352,320
199,114,352,320
199,114,352,320
198,118,351,324
198,119,351,325
200,118,353,324
200,118,353,324
201,117,354,323
197,121,350,327
188,127,341,333
179,131,332,337
179,131,332,337
175,133,328,339
172,136,325,342
167,140,320,346
160,145,313,351
160,145,313,351
156,151,309,357
155,154,308,360
154,151,307,357
149,143,302,349
149,143,302,349
143,135,296,341
137,127,290,333
132,118,285,324
126,108,279,314
126,108,279,314
117,95,270,301
111,88,264,294
111,89,264,295
114,90,267,296
114,90,267,296
116,92,269,298
117,98,270,304
121,107,274,313
127,118,280,324
127,119,280,325
132,129,285,335
133,142,286,348
132,156,285,362
134,169,287,375
134,174,287,380
143,185,296,391
155,197,308,403
163,202,316,408
169,198,322,404
169,197,322,403
176,189,329,395
180,176,333,382
180,156,333,362
173,132,326,338
173,129,326,335
164,116,317,322
159,105,312,311
157,94,310,300
155,83,308,289
155,83,308,289
153,75,306,281
153,75,306,281
155,80,308,286
154,86,307,292
154,87,307,293
148,94,301,300
139,108,292,314
133,129,286,335
130,148,283,354
130,149,283,355
124,160,277,366
120,170,273,376
118,173,271,379
117,166,270,372
117,163,270,369
114,148,267,354
109,133,262,339
104,122,257,328
100,118,253,324
100,118,253,324
101,123,254,329
106,129,259,335
116,131,269,337
129,132,282,338
130,132,283,338
142,132,295,338
152,130,305,336
161,124,314,330
166,115,319,321
166,115,319,321
166,106,319,312
166,103,319,309
170,106,323,312
176,113,329,319
176,113,329,319
184,124,337,330
192,137,345,343
199,150,352,356
205,156,358,362
206,157,359,363
209,158,362,364
210,157,363,363
210,156,363,362
210,152,363,358
210,151,363,357
210,148,363,354
212,149,365,355
216,153,369,359
222,159,375,365
222,162,375,368
227,166,380,372
229,167,382,373
230,166,383,372
230,166,383,372
230,166,383,372
227,163,380,369
223,160,376,366
219,156,372,362
214,148,367,354
214,147,367,353
211,142,364,348
210,139,363,345
210,136,363,342
210,131,363,337
210,131,363,337
210,125,363,331
211,117,364,323
212,108,365,314
213,103,366,309
213,103,366,309
214,104,367,310
215,107,368,313
219,109,372,315
222,108,375,314
222,107,375,313
225,104,378,310
229,101,382,307
234,98,387,304
237,93,390,299
237,93,390,299
239,88,392,294
239,86,392,292
238,88,391,294
236,93,389,299
236,94,389,300
234,101,387,307
230,110,383,316
228,119,381,325
228,125,381,331
228,125,381,331
228,130,381,336
230,131,383,337
234,127,387,333
238,121,391,327
238,121,391,327
240,116,393,322
242,114,395,320
243,114,396,320
246,115,399,321
246,115,399,321
248,112,401,318
251,109,404,315
253,107,406,313
257,106,410,312
257,106,410,312
259,105,412,311
259,106,412,312
259,108,412,314
258,114,411,320
258,114,411,320
257,121,410,327
255,130,408,336
254,140,407,346
253,146,406,352
253,146,406,352
252,147,405,353
251,146,404,352
250,143,403,349
250,138,403,344
250,138,403,344
250,132,403,338
249,127,402,333
248,124,401,330
247,121,400,327
247,121,400,327
247,119,400,325
247,116,400,322
247,115,400,321
247,116,400,322
247,116,400,322
245,117,398,323
241,118,394,324
239,120,392,326
237,124,390,330
237,124,390,330
235,129,388,335
232,133,385,339
228,135,381,341
221,135,374,341
220,134,373,340
212,134,365,340
205,135,358,341
200,135,353,341
196,133,349,339
196,133,349,339
191,133,344,339
187,136,340,342
185,142,338,348
185,148,338,354
185,148,338,354
186,151,339,357
188,152,341,358
192,152,345,358
197,153,350,359
197,153,350,359
204,153,357,359
209,153,362,359
211,152,364,358
212,149,365,355
212,149,365,355
213,143,366,349
213,138,366,344
214,135,367,341
214,133,367,339
214,133,367,339
215,130,368,336
215,126,368,332
215,124,368,330
215,124,368,330
215,124,368,330
215,124,368,330
216,125,369,331
217,131,370,337
218,138,371,344
218,138,371,344
218,143,371,349
219,146,372,352
221,147,374,353
225,145,378,351
225,145,378,351
226,140,379,346
226,132,379,338
226,125,379,331
227,120,380,326
227,120,380,326
229,118,382,324
229,116,382,322
229,114,382,320
227,111,380,317
227,111,380,317
226,109,379,315
226,107,379,313
226,104,379,310
223,101,376,307
223,101,376,307
220,97,373,303
218,92,371,298
216,89,369,295
213,88,366,294
213,88,366,294
209,88,362,294
205,90,358,296
205,92,358,298
205,95,358,301
205,95,358,301
208,96,361,302
211,96,364,302
214,96,367,302
216,96,369,302
216,96,369,302
217,96,370,302
219,98,372,304
229,93,382,299
234,91,387,297
234,91,387,297
246,85,399,291
255,82,408,288
257,81,410,287
257,76,410,282
257,76,410,282
256,68,409,274
254,61,407,267
251,56,404,262
248,53,401,259
248,53,401,259
247,50,400,256
248,48,401,254
253,48,406,254
260,52,413,258
261,52,414,258
271,58,424,264
285,59,438,265
247,134,363,287
245,128,361,293
235,131,403,318
237,130,405,317
239,130,407,317
239,130,407,317
240,130,408,317
237,132,405,319
232,137,400,324
229,146,397,333
229,146,397,333
229,150,397,337
233,150,401,337
237,150,405,337
240,144,408,331
240,143,408,330
240,134,408,321
240,123,408,310
239,111,407,298
238,97,406,284
238,95,406,282
238,87,406,274
241,80,409,267
244,74,412,261
246,70,414,257
246,69,414,256
246,69,414,256
248,74,416,261
251,80,419,267
251,85,419,272
251,86,419,273
249,87,417,274
247,84,415,271
248,77,416,264
249,72,417,259
249,71,417,258
249,70,417,257
250,68,418,255
252,65,420,252
255,64,423,251
255,64,423,251
255,63,423,250
251,60,419,247
246,53,414,240
243,48,411,235
243,48,411,235
242,49,410,236
238,53,406,240
234,55,402,242
234,57,402,244
234,57,402,244
241,65,409,252
251,77,419,264
261,83,429,270
272,87,440,274
273,87,441,274
282,93,450,280
288,105,456,292
285,116,453,303
277,121,445,308
276,121,444,308
267,118,435,305
258,108,426,295
250,98,418,285
245,93,413,280
245,93,413,280
243,91,411,278
242,90,410,277
243,89,411,276
244,87,412,274
244,87,412,274
245,85,413,272
247,84,415,271
248,84,416,271
248,84,416,271
248,84,416,271
250,87,418,274
253,92,421,279
252,98,420,285
248,107,416,294
248,107,416,294
244,117,412,304
239,122,407,309
233,122,401,309
224,122,392,309
223,122,391,309
213,122,381,309
203,123,371,310
198,121,366,308
197,118,365,305
197,118,365,305
196,118,364,305
195,121,363,308
196,122,364,309
198,122,366,309
199,122,367,309
200,121,368,308
195,124,363,311
186,130,354,317
177,134,345,321
176,134,344,321
172,136,340,323
169,138,337,325
164,142,332,329
157,147,325,334
157,147,325,334
152,153,320,340
152,156,320,343
150,154,318,341
145,146,313,333
146,146,314,333
139,138,307,325
133,130,301,317
128,122,296,309
122,111,290,298
122,111,290,298
113,99,281,286
107,92,275,279
107,92,275,279
111,92,279,279
111,92,279,279
113,93,281,280
114,98,282,285
117,106,285,293
124,117,292,304
124,118,292,305
129,128,297,315
130,141,298,328
128,155,296,342
131,167,299,354
131,168,299,355
140,177,308,364
153,186,321,373
161,190,329,377
167,187,335,374
167,186,335,373
174,179,342,366
179,168,347,355
177,151,345,338
170,131,338,318
170,130,338,317
161,117,329,304
156,106,324,293
153,96,321,283
151,85,319,272
150,85,318,272
149,76,317,263
149,76,317,263
151,80,319,267
150,86,318,273
150,86,318,273
143,93,311,280
134,107,302,294
128,128,296,315
124,146,292,333
125,147,293,334
119,159,287,346
114,166,282,353
113,166,281,353
111,158,279,345
111,158,279,345
106,144,274,331
101,132,269,319
96,122,264,309
92,118,260,305
92,118,260,305
93,122,261,309
99,129,267,316
110,131,278,318
123,131,291,318
123,132,291,319
136,132,304,319
146,131,314,318
155,125,323,312
160,115,328,302
159,115,327,302
160,106,328,293
160,102,328,289
164,104,332,291
170,110,338,297
170,110,338,297
178,120,346,307
186,133,354,320
193,144,361,331
199,149,367,336
200,150,368,337
203,150,371,337
204,149,372,336
204,149,372,336
204,146,372,333
204,146,372,333
204,144,372,331
207,144,375,331
211,148,379,335
217,154,385,341
217,154,385,341
222,157,390,344
225,157,393,344
226,156,394,343
226,156,394,343
241,128,350,286
224,121,370,295
225,120,371,294
226,119,372,293
226,119,372,293
227,120,373,294
223,122,369,296
218,127,364,301
215,135,361,309
214,136,360,310
215,140,361,314
218,140,364,314
222,138,368,312
224,132,370,306
224,131,370,305
224,121,370,295
223,109,369,283
221,95,367,269
219,80,365,254
219,77,365,251
219,68,365,242
222,60,368,234
225,52,371,226
226,47,372,221
226,47,372,221
227,47,373,221
228,53,374,227
231,59,377,233
231,65,377,239
231,65,377,239
228,68,374,242
226,64,372,238
225,57,371,231
226,52,372,226
226,52,372,226
226,51,372,225
225,48,371,222
226,45,372,219
228,44,374,218
228,44,374,218
227,42,373,216
223,38,369,212
218,31,364,205
214,25,360,199
213,24,359,198
212,26,358,200
207,30,353,204
202,32,348,206
201,33,347,207
201,33,347,207
208,42,354,216
217,53,363,227
225,60,371,234
234,65,380,239
235,66,381,240
244,73,390,247
248,84,394,258
244,96,390,270
235,103,381,277
234,103,380,277
224,100,370,274
215,92,361,266
207,83,353,257
201,78,347,252
200,77,346,251
197,76,343,250
195,75,341,249
195,74,341,248
195,72,341,246
195,72,341,246
195,70,341,244
196,68,342,242
196,67,342,241
196,67,342,241
196,67,342,241
197,71,343,245
200,76,346,250
200,82,346,256
196,90,342,264
196,91,342,265
192,100,338,274
187,106,333,280
181,106,327,280
173,105,319,279
172,104,318,278
163,105,309,279
155,106,301,280
153,102,299,276
153,97,299,271
153,97,299,271
153,96,299,270
154,99,300,273
155,100,301,274
159,98,305,272
159,98,305,272
161,96,307,270
157,99,303,273
149,105,295,279
141,108,287,282
141,108,287,282
137,109,283,283
135,110,281,284
130,111,276,285
123,114,269,288
123,114,269,288
119,118,265,292
120,120,266,294
119,116,265,290
116,106,262,280
116,105,262,279
112,96,258,270
108,87,254,261
104,78,250,252
99,66,245,240
99,66,245,240
91,53,237,227
85,45,231,219
86,43,232,217
90,42,236,216
90,42,236,216
92,41,238,215
93,43,239,217
97,51,243,225
103,60,249,234
104,61,250,235
108,68,254,242
109,78,255,252
107,88,253,262
109,97,255,271
109,97,255,271
116,103,262,277
127,105,273,279
136,101,282,275
143,96,289,270
144,96,290,270
151,89,297,263
156,80,302,254
155,66,301,240
149,50,295,224
149,48,295,222
142,37,288,211
138,29,284,203
136,21,282,195
134,12,280,186
134,11,280,185
131,4,277,178
131,4,277,178
132,9,278,183
129,14,275,188
128,14,274,188
120,19,266,193
110,31,256,205
102,48,248,222
95,64,241,238
95,65,241,239
85,74,231,248
77,78,223,252
75,75,221,249
74,69,220,243
74,68,220,242
70,58,216,232
64,46,210,220
59,37,205,211
54,35,200,209
54,35,200,209
55,43,201,217
60,54,206,228
68,61,214,235
80,68,226,242
80,67,226,241
92,73,238,247
101,76,247,250
109,74,255,248
111,70,257,244
111,69,257,243
112,64,258,238
114,63,260,237
117,67,263,241
122,74,268,248
122,74,268,248
128,84,274,258
135,97,281,271
141,108,287,282
146,115,292,289
147,115,293,289
150,116,296,290
151,115,297,289
151,114,297,288
151,111,297,285
151,111,297,285
152,110,298,284
156,113,302,287
161,119,307,293
167,126,313,300
168,126,314,300
173,129,319,303
177,128,323,302
179,127,325,301
179,127,325,301
179,127,325,301
177,125,323,299
174,124,320,298
171,122,317,296
167,118,313,292
167,118,313,292
164,114,310,288
163,112,309,286
163,112,309,286
162,109,308,283
162,109,308,283
162,104,308,278
164,98,310,272
165,90,311,264
166,86,312,260
166,86,312,260
167,87,313,261
168,90,314,264
171,92,317,266
175,91,321,265
175,91,321,265
179,87,325,261
183,84,329,258
188,80,334,254
192,75,338,249
192,74,338,248
195,69,341,243
195,67,341,241
194,68,340,242
192,72,338,246
192,73,338,247
190,79,336,253
186,87,332,261
184,95,330,269
183,100,329,274
183,101,329,275
184,105,330,279
186,105,332,279
190,101,336,275
194,95,340,269
195,94,341,268
197,90,343,264
198,86,344,260
199,86,345,260
201,85,347,259
201,85,347,259
203,82,349,256
205,79,351,253
207,77,353,251
210,75,356,249
210,75,356,249
212,74,358,248
212,75,358,249
212,78,358,252
211,83,357,257
210,84,356,258
209,91,355,265
208,100,354,274
207,109,353,283
206,116,352,290
206,117,352,291
205,119,351,293
204,118,350,292
205,116,351,290
205,112,351,286
205,111,351,285
206,107,352,281
206,104,352,278
205,102,351,276
204,102,350,276
204,102,350,276
204,102,350,276
205,102,351,276
208,103,354,277
211,102,357,276
211,103,357,277
210,102,356,276
208,102,354,276
207,102,353,276
205,105,351,279
205,105,351,279
203,109,349,283
200,112,346,286
196,114,342,288
190,114,336,288
190,114,336,288
183,114,329,288
178,115,324,289
174,115,320,289
170,114,316,288
169,113,315,287
164,113,310,287
160,115,306,289
158,121,304,295
158,126,304,300
158,127,304,301
160,130,306,304
163,131,309,305
167,131,313,305
173,131,319,305
173,131,319,305
180,131,326,305
186,132,332,306
189,131,335,305
191,129,337,303
191,129,337,303
192,124,338,298
194,120,340,294
195,118,341,292
196,117,342,291
196,117,342,291
197,115,343,289
197,113,343,287
196,112,342,286
195,112,341,286
195,112,341,286
196,113,342,287
196,116,342,290
197,122,343,296
198,129,344,303
198,129,344,303
199,134,345,308
199,137,345,311
202,138,348,312
206,136,352,310
206,136,352,310
208,131,354,305
208,123,354,297
208,116,354,290
210,110,356,284
210,110,356,284
212,108,358,282
213,106,359,280
212,104,358,278
210,101,356,275
210,100,356,274
209,98,355,272
210,95,356,269
210,92,356,266
208,88,354,262
208,87,354,261
206,82,352,256
204,77,350,251
202,74,348,248
200,73,346,247
200,72,346,246
197,73,343,247
195,75,341,249
195,78,341,252
197,80,343,254
197,80,343,254
200,82,346,256
203,82,349,256
206,82,352,256
208,82,354,256
208,82,354,256
209,82,355,256
211,84,357,258
216,85,362,259
216,84,362,258
216,84,362,258
211,80,357,254
201,77,347,251
189,71,335,245
214,81,360,255
238,83,384,257
244,71,390,245
243,64,389,238
240,59,386,233
236,55,382,229
236,55,382,229
235,52,381,226
237,50,383,224
242,49,388,223
249,53,395,227
250,53,396,227
259,60,405,234
272,63,418,237
193,112,479,332
195,111,481,331
197,110,483,330
197,110,483,330
198,111,484,331
195,113,481,333
189,119,475,339
185,127,471,347
185,127,471,347
186,132,472,352
190,132,476,352
194,130,480,350
196,124,482,344
197,124,483,344
197,113,483,333
196,101,482,321
195,87,481,307
193,73,479,293
193,72,479,292
193,63,479,283
196,56,482,276
199,48,485,268
201,43,487,263
202,42,488,262
202,42,488,262
204,47,490,267
208,54,494,274
209,60,495,280
210,60,496,280
207,62,493,282
204,59,490,279
203,51,489,271
204,46,490,266
204,46,490,266
205,45,491,265
245,122,364,308
245,115,347,301
246,113,348,299
247,113,349,299
247,113,349,299
248,114,350,300
245,116,347,302
240,121,342,307
236,130,338,316
236,130,338,316
